"subid","trial","item","state","positivity","utterance","judgment"
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",15,"solo","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",16,"dance","1","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",17,"cookie","2","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",18,"film","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",19,"presentation","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",20,"monologue","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",21,"app","2","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",22,"cake","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",23,"painting","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",24,"presentation","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",25,"review","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",26,"app","3","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",27,"film","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",28,"poem","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",29,"song","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",30,"cake","1","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",31,"cookie","2","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",32,"cake","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",33,"review","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",34,"painting","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-36U2A8VAG1ZFG5DC52S3B3HJB37YKS.json",35,"cookie","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",4,"song","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",5,"solo","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",6,"poem","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",7,"cookie","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",8,"dance","1","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",9,"presentation","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",10,"painting","3","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",11,"presentation","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",12,"review","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",13,"solo","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",14,"recital","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",15,"dance","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",16,"presentation","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",17,"cake","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",18,"film","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",19,"song","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",20,"review","2","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",21,"film","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",22,"song","1","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",23,"dance","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",24,"recital","1","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",25,"poem","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",26,"app","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",27,"poem","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",28,"painting","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",29,"cake","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",30,"painting","2","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",31,"review","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",32,"app","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",33,"monologue","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",34,"cookie","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3BDCF01OGXUQ0BVUQ244Q3UY03CYLV.json",35,"monologue","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",4,"song","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",5,"monologue","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",6,"app","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",7,"monologue","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",8,"film","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",9,"presentation","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",10,"app","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",11,"dance","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",12,"review","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",13,"poem","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",14,"recital","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",15,"cake","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",16,"review","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",17,"film","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",18,"recital","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",19,"monologue","1","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",20,"solo","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",21,"cake","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",22,"painting","2","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",23,"cookie","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",24,"presentation","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",25,"solo","1","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",26,"dance","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",27,"cookie","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",28,"recital","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",29,"song","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",30,"poem","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",31,"song","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",32,"painting","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",33,"cookie","2","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",34,"app","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3FTOP5WARFON8QB9F9HIIWNMK1SJ0D.json",35,"painting","3","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",4,"presentation","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",5,"dance","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",6,"poem","1","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",7,"recital","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",8,"cookie","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",9,"app","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",10,"presentation","2","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",11,"recital","1","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",12,"song","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",13,"presentation","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",14,"cake","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",15,"cookie","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",16,"app","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",17,"app","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",18,"monologue","0","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",19,"painting","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",20,"recital","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",21,"painting","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",22,"solo","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",23,"song","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",24,"dance","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",25,"cake","3","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",26,"review","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",27,"solo","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",28,"song","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",29,"monologue","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",30,"monologue","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",31,"cake","2","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",32,"poem","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",33,"film","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",34,"review","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3YMTUJH0DSGYLHPFA4IOW508ZFZT48.json",35,"film","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",4,"dance","3","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",5,"cookie","1","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",6,"cake","3","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",7,"review","0","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",8,"song","3","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",9,"app","0","it was ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",10,"painting","0","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",11,"solo","1","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",12,"poem","3","it wasn't ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",13,"film","2","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",14,"monologue","2","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",15,"app","0","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",16,"dance","3","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",17,"recital","2","it wasn't ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",18,"recital","2","it wasn't ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",19,"poem","2","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",20,"cookie","1","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",21,"cake","3","it was ___","terrible",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",22,"painting","0","it wasn't ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",23,"monologue","2","it was ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",24,"solo","1","it wasn't ___","bad",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",25,"recital","2","it was ___","good",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",26,"presentation","1","it wasn't ___","terrible",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",27,"song","3","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",28,"review","0","it was ___","bad",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",29,"film","1","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",30,"cookie","1","it was ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",31,"solo","1","it wasn't ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",32,"review","3","it was ___","amazing",1
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",33,"presentation","0","it was ___","amazing",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",34,"poem","2","it wasn't ___","good",0
"3HKIF5DF6YXSQYBRHXA6PA1B2GXG95-3ZY8KE4ISJ3KNEG2DWPG0QPYSSXQV3.json",35,"app","0","it was ___","good",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",4,"monologue","3","it was ___","amazing",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",5,"poem","1","it was ___","amazing",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",6,"cookie","0","it was ___","good",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",7,"presentation","3","it wasn't ___","bad",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",8,"cake","1","it was ___","good",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",9,"cake","1","it was ___","terrible",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",10,"painting","3","it wasn't ___","terrible",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",11,"cake","1","it was ___","bad",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",12,"painting","2","it was ___","amazing",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",13,"cookie","0","it was ___","terrible",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",14,"presentation","3","it was ___","good",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",15,"recital","3","it was ___","terrible",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",16,"song","3","it wasn't ___","good",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",17,"film","2","it was ___","good",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",18,"painting","2","it wasn't ___","good",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",19,"solo","0","it wasn't ___","good",1
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",20,"song","3","it wasn't ___","amazing",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",21,"dance","1","it wasn't ___","terrible",0
"3IHWR4LC7DD68KYC2T4VAQJGXN78I0-32Z9ZLUT1LKCK182TUG8WK3P5C4OH3.json",22,"cookie","0","it wasn't ___","bad",0
